   0.363748805090136351E+000   0.132103836536407471E+001   0.793130278428484026E+001   0.657095960543429780E+000   0.808148057976293743E+000   0.465195779159953249E+000   0.631036001443862915E+001   0.127114302991987604E+001   0.842750168295938462E-001   0.599010366201400757E+001   0.486841678619384766E+000   0.144950449466705322E+000  -0.894572642197561350E+090  -0.470515351937698512E+001    1
   0.253624260451450090E+000   0.111914920806884766E+001   0.140309876087245868E+002   0.539436857006405202E+000   0.723456124224407082E+000   0.879064299982036723E+000   0.550276356935501099E+001   0.191811216971399001E+001   0.248745910163814365E+000   0.645274215936660767E+001   0.407879948616027832E+000   0.499113798141479492E+000  -0.884360469780542782E+090  -0.471515351937698401E+001    1
   0.328581561863997118E+000   0.173842834411403091E+001   0.124984260506198659E+002   0.117816707166355195E+001   0.118904867340344822E+001   0.116332427842182273E+001   0.583226210523517619E+001   0.147137574038293417E+001   0.415101914950673612E+000   0.597326551579591936E+001   0.160559178242771661E+000   0.140681973992636433E+000  -0.865517987194480467E+090  -0.472515351937698203E+001    1
   0.358193466556516626E+000   0.136121714115142822E+001   0.140297131666010202E+002   0.634879095169391561E+000   0.892922892225232023E+000   0.109870539456893246E+001   0.625273853540420532E+001   0.228094032369987021E+001   0.179963994228765044E-001   0.627839672565460205E+001  -0.938636064529418945E-002  -0.149392545223236084E+000  -0.835117504322321382E+090  -0.473515351937698359E+001    1
   0.337748585472115725E+000   0.135572543861720551E+001   0.102115054147698956E+002   0.109722830074758537E+001   0.897448380876299412E+000   0.793630718616190722E+000   0.600956719895919456E+001   0.269670639176171267E+001   0.969709846675536724E+000   0.598400469703517413E+001  -0.104860670463822608E+000  -0.372288750371185806E-002  -0.821647435528151718E+090  -0.474515351937698515E+001    1
   0.218732775029395865E+000   0.218990838527679443E+001   0.154506885490491328E+002   0.539866105843970767E-001   0.978278591356445237E+000   0.569985846184897088E-001   0.557887268066406250E+001   0.148713643873429424E+001   0.248389085361472362E+000   0.638204479217529297E+001   0.485161542892456055E+000   0.343467831611633301E+000  -0.800710010186037529E+090  -0.475515351937698671E+001    1
   0.362748648843337851E+000   0.130077576637268066E+001   0.841928101840593790E+001   0.456781038058511168E+000   0.295810223807554916E-001   0.865161410762483318E+000   0.616266608238220215E+001   0.271097514339474710E+001   0.843721632051222872E-002   0.573061257600784302E+001  -0.894560217857360840E-001   0.382899343967437744E+000  -0.800687772908706143E+090  -0.476515351937698295E+001    1
   0.336413765470817194E+000   0.128301322460174561E+001   0.845746876632277456E+001   0.154339658971354865E+001   0.670232882311518785E+000   0.659091908153343842E+000   0.625098991394042969E+001   0.182087643637325747E+001   0.879045122968122455E-001   0.625369513034820557E+001   0.432611405849456787E+000   0.153043866157531738E+000  -0.786688414276626131E+090  -0.477515351937698274E+001    1
   0.264665903113658452E+000   0.106139230728149414E+001   0.144782471411444966E+002   0.102138170362983849E+001   0.122786111081819227E+001   0.625424983111616539E+000   0.550309616327285767E+001   0.249413701032820612E+001   0.115683071485421118E+001   0.611836147308349609E+001  -0.223969519138336182E+000   0.263129472732543945E-001  -0.780297942830697970E+090  -0.478515351937698608E+001    1
   0.314731755461004570E+000   0.205775737762451172E+001   0.110052158083336451E+002   0.533873354123017063E+000   0.128573089752067116E+001   0.791719180120068367E+000   0.643369036912918091E+001   0.227064569132109639E+001   0.121024362876139024E+001   0.609356254339218140E+001   0.136604547500610352E+000   0.147229433059692383E-001  -0.778272609351576514E+090  -0.479515351937698142E+001    1
   0.118217092029815896E+000   0.121185827255249023E+001   0.754384548302678137E+001   0.105334377506359145E+001   0.148460148018293076E+000   0.111402529716759768E+001   0.621921521425247192E+001   0.297471680576486230E+001   0.147363156705936554E+000   0.595835763216018677E+001   0.234037935733795166E+000  -0.554746389389038086E-002  -0.771605229239713709E+090  -0.480515351937698121E+001    1
   0.385611181485203791E+000   0.118767654895782471E+001   0.118582575749701533E+002   0.648363806043056656E+000   0.607803755405512680E+000   0.889702279663179829E+000   0.579489403963088989E+001   0.163115705822932222E+001   0.740423931647543387E+000   0.597699385881423950E+001  -0.244892835617065430E+000  -0.661160945892333984E-001  -0.765661246584292503E+090  -0.481515351937698277E+001    1
   0.143004023556634413E+000   0.171301823579736157E+001   0.158580764604810689E+002   0.680330394737786337E+000   0.513781209349407519E+000   0.964413942341953545E+000   0.591971369303857298E+001   0.227894054034903260E+001   0.983512490117554039E+000   0.559727787428332313E+001  -0.896414394640859535E-001  -0.238338569963911728E+000  -0.738058104663841979E+090  -0.482515351937698433E+001    1
   0.290854365742717613E+000   0.166981685161590576E+001   0.136474315623869877E+002   0.141033539721529766E+001   0.738144482946910041E+000   0.143360538867459342E+001   0.583553129434585571E+001   0.195802829120852229E+001   0.422480409241855370E+000   0.612758654356002808E+001   0.211945354938507080E+000   0.308274984359741211E+000  -0.737689432448650503E+090  -0.483515351937698412E+001    1
   0.351624741737554591E+000   0.238262033462524414E+001   0.142789652193033412E+002   0.981533569888200577E-002   0.767888919300959372E+000   0.122073152882834068E+001   0.640640515089035034E+001   0.209238997355837464E+001   0.111636260386537664E+000   0.586479985713958740E+001   0.417014718055725098E+000   0.397203326225280762E+000  -0.737286484516293518E+090  -0.484515351937698302E+001    1
   0.385895800224735464E+000   0.171046125888824463E+001   0.141976064340839088E+002   0.148353101564977363E+001   0.359928836475582381E+000   0.984163136896380464E+000   0.594983100891113281E+001   0.302672610744214587E+001   0.136861165848196964E+001   0.556186330318450928E+001   0.321730256080627441E+000  -0.383076071739196777E-001  -0.715741009781165236E+090  -0.485515351937698636E+001    1
   0.372356778762535923E+000   0.184375393390655518E+001   0.123954707909785391E+002   0.357961493528624441E+000   0.133763952094194138E+001   0.311588218697034125E+000   0.647324770689010620E+001   0.189433114225280752E+001   0.129672763761581988E+001   0.551604080200195312E+001   0.428968608379364014E+000   0.433132767677307129E+000  -0.697033878296164990E+090  -0.486515351937698703E+001    1
   0.439422563910113972E+000   0.102335596084594727E+001   0.918905371590403419E+001   0.373535371781709091E+000   0.152860745916788043E+001   0.313992017227905817E+000   0.613014882802963257E+001   0.292520499852019622E+001   0.144720045104684325E+001   0.610414004325866699E+001   0.328851401805877686E+000   0.449835598468780518E+000  -0.691230802530874628E+090  -0.487515351937698149E+001    1
   0.320816752950254636E+000   0.103696131706237793E+001   0.147447138173795196E+002   0.105779079911728392E-001   0.115395934108433984E+001   0.104015611106200301E+001   0.600453543663024902E+001   0.263728502255968733E+001   0.626621225170411411E+000   0.602259349822998047E+001  -0.170277833938598633E+000   0.637300014495849609E-001  -0.676930684705093418E+090  -0.488515351937698394E+001    1
   0.127462276634074778E+000   0.103088963031768799E+001   0.139007255551792497E+002   0.124718048218298261E+001   0.116816058921130095E+001   0.795088724604448571E+000   0.581006658077239990E+001   0.250265704809402401E+001   0.272052666448863556E+000   0.559127336740493774E+001   0.293501615524291992E-001  -0.428106188774108887E-001  -0.668570992204843750E+090  -0.489515351937698551E+001    1
   0.272323922761240789E+000   0.139446914196014404E+001   0.156325530952015619E+002   0.143974738947676917E+001   0.128750979622263828E+001   0.527510050570839328E+000   0.579718089103698730E+001   0.233286840908884585E+001   0.111281680562004315E+001   0.649323111772537231E+001   0.239357888698577881E+000   0.369515299797058105E+000  -0.659590937887373332E+090  -0.490515351937698618E+001    1
   0.318316561896719197E+000   0.121056461334228516E+001   0.765055035664848582E+001   0.758902449280285940E+000   0.657466767168503274E+000   0.145985090017138375E+001   0.632987755537033081E+001   0.292308008848854906E+001   0.323750838944787955E+000   0.552901154756546021E+001  -0.576729178428649902E-001  -0.746716260910034180E-001  -0.653605739292689689E+090  -0.491515351937698686E+001    1
   0.116472213302910410E+000   0.151664090156555176E+001   0.148663368360320511E+002   0.156575174733887601E+001   0.509481146022172759E+000   0.809481406359292222E+000   0.622868263721466064E+001   0.188526822786860015E+001   0.164008435286885856E+000   0.554391437768936157E+001   0.262519121170043945E+000   0.382100939750671387E+000  -0.639719791287663162E+090  -0.492515351937698487E+001    1
   0.294463828682585360E+000   0.144092202186584473E+001   0.138428129189408686E+002   0.410088315549357652E+000   0.236070628388724030E+000   0.434378403129381752E+000   0.593559724092483521E+001   0.294536984267432889E+001   0.474773663771874244E+000   0.565929234027862549E+001  -0.150433659553527832E+000   0.190722644329071045E+000  -0.615189852773856087E+090  -0.493515351937698110E+001    1
   0.277483190139532487E+000   0.155924081802368164E+001   0.894094438538718528E+001   0.898743236942035839E+000   0.988774393112939909E+000   0.657122639197022296E+000   0.617558139562606812E+001   0.110766643101751239E+001   0.314288810184570777E+000   0.598489648103713989E+001   0.414375960826873779E+000   0.302700877189636230E+000  -0.582942088075009035E+090  -0.494515351937698533E+001    1
   0.370074774134743434E+000   0.103284135412557654E+001   0.105822580550770411E+002   0.650196228086137751E+000   0.150780553977735843E+001   0.415980302495574938E+000   0.609739175176498360E+001   0.248976506028269018E+001   0.570330398622625578E+000   0.616622866181254992E+001   0.858645132218283091E-003   0.540114781125851651E-001  -0.576903297514663121E+090  -0.495515351937698689E+001    1
   0.301436609062701755E+000   0.192020838740310840E+001   0.139618255155075666E+002   0.872492092202027392E+000   0.148367837998720553E+000   0.411014563681937894E+000   0.603350732747755281E+001   0.242611657701790051E+001   0.102503585855526191E+001   0.555327226876660518E+001   0.270831089729395513E+000   0.183478121101340763E+000  -0.564725329610869441E+090  -0.496515351937698668E+001    1
   0.196339136194780217E+000   0.112185370922088623E+001   0.128983382055367457E+002   0.192854112726587562E+000   0.225134125344291919E+000   0.333966632047688283E+000   0.595944732427597046E+001   0.201702406502332376E+001   0.112066330447720386E+001   0.586409348249435425E+001   0.164701342582702637E+000   0.597525835037231445E-001  -0.561891973260940127E+090  -0.497515351937698469E+001    1
   0.191021878244939436E+000   0.130389032616443745E+001   0.110962873566406088E+002   0.122867511207753144E+001   0.116350194491408021E+001   0.528538446884846302E+000   0.620479245892112719E+001   0.301634684651811913E+001   0.108246425026108528E+001   0.607993781610662865E+001   0.110842515593281288E+000   0.273446362643749108E+000  -0.561697724876469427E+090  -0.498515351937698625E+001    1
   0.366932726698795619E+000   0.224974668682344525E+001   0.141486258160856693E+002   0.622769004425917982E+000   0.113807026006059608E+001   0.824903052346920962E+000   0.614826155087153747E+001   0.279598926617734511E+001   0.332088740452331166E+000   0.571630088006944970E+001  -0.126433101504625944E+000  -0.526095500057127685E-001  -0.560424664324537557E+090  -0.499515351937697982E+001    1
   0.418192228212305450E+000   0.105167496204376221E+001   0.929462000513937170E+001   0.304093761069809843E+000   0.964358793223988431E+000   0.800029663429331239E+000   0.626549816131591797E+001   0.215186911528262037E+001   0.890945181988318735E+000   0.580616825819015503E+001   0.394921720027923584E+000   0.294772028923034668E+000  -0.549111712929886436E+090  -0.500515351937698671E+001    1
   0.198384805578955881E+000   0.120238447189331055E+001   0.984229978397749328E+001   0.271614356850280736E+000   0.754259366475335202E+000   0.146188917769796967E+001   0.552753269672393799E+001   0.155313047414781957E+001   0.540204541750385903E+000   0.627084088325500488E+001   0.121187567710876465E+000   0.801423192024230957E-001  -0.547385618894875577E+090  -0.501515351937698206E+001    1
   0.287334948962244707E+000   0.230947732925415039E+001   0.147087156548210842E+002   0.253826773337894440E+000   0.374579768337114039E+000   0.187278910643395025E+000   0.625416690111160278E+001   0.313418891767759877E+001   0.148953833099453892E+001   0.577031785249710083E+001   0.378137171268463135E+000   0.317085862159729004E+000  -0.542911968007894403E+090  -0.502515351937698451E+001    1
   0.361928217411095210E+000   0.198812246322631836E+001   0.145348722322288211E+002   0.101473506738994002E+001   0.134675086585333115E+000   0.783218502458613908E+000   0.574213641881942749E+001   0.214277850502129441E+001   0.511020929594688589E+000   0.614772301912307739E+001   0.290062129497528076E+000  -0.105823040008544922E+000  -0.535598259627384919E+090  -0.503515351937698252E+001    1
   0.215007041710776198E+000   0.185224229467545176E+001   0.156193821144551954E+002   0.279472387677711431E+000   0.588130678005270788E-001   0.425556237578504304E+000   0.564770977025938681E+001   0.137775589055889314E+001   0.175674540786045608E+000   0.647623133729562284E+001   0.326727261720744622E+000  -0.142452753762284612E+000  -0.530115147064028596E+090  -0.504515351937698675E+001    1
   0.446252613221264194E+000   0.126171183586120605E+001   0.124297283193811978E+002   0.454809016753931872E+000   0.978734637657380890E+000   0.748975477414992152E+000   0.612210726737976074E+001   0.189127898174059572E+001   0.110948587975289770E+001   0.618081617355346680E+001   0.416104197502136230E-001  -0.131581187248229980E+000  -0.528942520115258889E+090  -0.505515351937698032E+001    1
   0.149500067067804582E+000   0.186895873568386506E+001   0.130382743038491924E+002   0.156613091373374669E+001   0.947155283725122144E+000   0.333383812013070935E+000   0.643496146884528564E+001   0.255766320747768905E+001   0.669140238862331427E+000   0.623028392681646181E+001   0.290459575239909062E+000   0.229433051574761848E+000  -0.523320609971318095E+090  -0.506515351937698544E+001    1
   0.359301298850161099E+000   0.126502000206030640E+001   0.981592753369023896E+001   0.130398343342081002E+001   0.247608315030922066E+000   0.671337599824262998E+000   0.626651290996340116E+001   0.194782166982377580E+001   0.583583822284003850E+000   0.647354512648794600E+001   0.316279929526397718E+000  -0.150897996291459113E+000  -0.522149888620865020E+090  -0.507515351937698167E+001    1
   0.215717793015940018E+000   0.217564499378204346E+001   0.155427428553153035E+002   0.952710618418186606E+000   0.514968859512093924E+000   0.319411434174796838E+000   0.636276221275329590E+001   0.297065617848377794E+001   0.154738406371194492E+001   0.649208962917327881E+001   0.135601162910461426E+000   0.419720649719238281E+000  -0.521187230112395490E+090  -0.508515351937698146E+001    1
   0.197905218897602403E+000   0.192628908157348633E+001   0.109148476552017364E+002   0.152058164310118848E+001   0.761586797316302078E+000   0.222280834978209434E-001   0.594631314277648926E+001   0.267080938473753582E+001   0.580583438572016330E+000   0.631440728902816772E+001   0.321910738945007324E+000   0.207605063915252686E+000  -0.517371922147732283E+090  -0.509515351937698568E+001    1
   0.261766359866914100E+000   0.183539068917558557E+001   0.159990070045785551E+002   0.776527939817220902E+000   0.123326503738481708E+001   0.808918245347779896E+000   0.564192964452665890E+001   0.194020721593579859E+001   0.979228935271239109E+000   0.627851318746665399E+001  -0.202558160061650727E+000  -0.179227173279367824E+000  -0.499748459062871008E+090  -0.510515351937698636E+001    1
   0.445426965108558726E+000   0.212984928152537067E+001   0.147989476966440776E+002   0.385752323218782611E+000   0.112836068549793417E+000   0.100653437033699067E+001   0.566801073877195449E+001   0.255907634256383432E+001   0.104279538353165635E+001   0.619276747077201417E+001  -0.210448422337503188E+000  -0.247443618133212806E+000  -0.490478801877245995E+090  -0.511515351937698615E+001    1
   0.105776454490782129E+000   0.122420512017996730E+001   0.103585389121866989E+002   0.506795037706028517E+000   0.815014771330261456E+000   0.372717655415136850E+000   0.598737893594080717E+001   0.166628586956102387E+001   0.973702957556368043E+000   0.580667231333871570E+001  -0.172370397027167360E+000   0.334214423293038299E-001  -0.489004143423721209E+090  -0.512515351937697883E+001    1
   0.377762174134887385E+000   0.143528568744659424E+001   0.107436738026637624E+002   0.127857488170295297E+001   0.301824570489118149E+000   0.142949956575896553E+001   0.646842825412750244E+001   0.236158416816909789E+001   0.215460121886852762E+000   0.619635850191116333E+001   0.498966932296752930E+000  -0.942624211311340332E-001  -0.486251043040350252E+090  -0.513515351937698572E+001    1
   0.425742922896318654E+000   0.141132140159606934E+001   0.114311856747380851E+002   0.759717793446546330E+000   0.817658971886327968E+000   0.528055199574417378E+000   0.605761301517486572E+001   0.271736952259169851E+001   0.659596755403827228E+000   0.609218287467956543E+001   0.208760440349578857E+000   0.144360244274139404E+000  -0.486198258151763953E+090  -0.514515351937698018E+001    1
   0.165091029557648511E+000   0.148127589055771569E+001   0.134665703389995493E+002   0.101331319280190923E+001   0.130156567091633635E+001   0.530751017619815801E+000   0.581616105805513417E+001   0.153776237286991591E+001   0.994193095861635956E+000   0.619097319852946271E+001   0.283551973225247278E-001   0.165288771674217017E+000  -0.479464499318437668E+090  -0.515515351937697908E+001    1
   0.208792839166679262E+000   0.176237891444543138E+001   0.957806491964250917E+001   0.816135739925981429E+000   0.284092924038553574E+000   0.250213226981067349E+000   0.618502641861928115E+001   0.308714018378428712E+001   0.108952143604813667E+001   0.558777218566596989E+001   0.143832237093141968E+000   0.111297045268894557E+000  -0.477843808128555429E+090  -0.516515351937698330E+001    1
   0.451314300672332469E+000   0.171685895126440169E+001   0.104632215703936762E+002   0.114671442444281690E+001   0.182870329756628136E+001   0.435589955055500577E+000   0.634670408681503684E+001   0.254649106934777114E+001   0.624066823556857941E+000   0.598924377391016804E+001   0.266421000915518902E+000  -0.295909857391540021E-001  -0.466000115915070052E+090  -0.517515351937698131E+001    1
   0.393004748019970318E+000   0.197591465103546238E+001   0.116609768926927000E+002   0.120240772840881882E+001   0.577519593557337813E-001   0.310932322293065999E+000   0.646736767813373081E+001   0.154008730842008701E+001   0.792847392787505267E+000   0.594507504190385294E+001   0.478973468059063157E+000   0.143444991121369270E+000  -0.451705346514389415E+090  -0.518515351937698199E+001    1
   0.296263403218242571E+000   0.156234145164489746E+001   0.157121146963441447E+002   0.152815627835887091E+001   0.113347576995126084E+000   0.571024715040772332E-001   0.641925340890884399E+001   0.137338535445274323E+001   0.366834628601153012E+000   0.620111811161041260E+001  -0.207260489463806152E+000   0.104799985885620117E+000  -0.435881975287608163E+090  -0.519515351937698622E+001    1
   0.269042865892271277E+000   0.144434762001037598E+001   0.142332777105132493E+002   0.116801621509510389E+001   0.450989324890350429E+000   0.102892875330718025E+001   0.579899036884307861E+001   0.300541469140215645E+001   0.155708986664923366E+001   0.621917426586151123E+001  -0.153969943523406982E+000   0.489138185977935791E+000  -0.434912425766751138E+090  -0.520515351937698156E+001    1
   0.422748476689183084E+000   0.250056862831115723E+001   0.157317678628145821E+002   0.893690292751673637E-001   0.211432712945602896E+000   0.738658135115198844E+000   0.587206393480300903E+001   0.205960984451094076E+001   0.991121688079788732E+000   0.598102641105651855E+001   0.327000498771667480E+000  -0.809789299964904785E-001  -0.433964666514835988E+090  -0.521515351937698668E+001    1
   0.447909613326162526E+000   0.218710863590240479E+001   0.135971545447590572E+002   0.152941251094737374E+001   0.333092991364144428E-001   0.171390482154205770E+000   0.648419082164764404E+001   0.188553040302970443E+001   0.181672759123580219E+000   0.599980598688125610E+001   0.219621002674102783E+000   0.325012505054473877E+000  -0.409952313063916435E+090  -0.522515351937697670E+001    1
   0.283395459553001161E+000   0.228382980823516846E+001   0.124363998308007702E+002   0.519219053843998024E+000   0.336266826432288668E+000   0.480592638470444367E+000   0.598099046945571899E+001   0.239162876794813739E+001   0.601730357518361125E+000   0.619842231273651123E+001   0.103211402893066406E-002   0.105834603309631348E-001  -0.399521093850386573E+090  -0.523515351937698181E+001    1
   0.339410448313643032E+000   0.220701725070090093E+001   0.125829967321776373E+002   0.136282410172233970E+000   0.179603874481822490E+001   0.971431148978364911E+000   0.598929480720013796E+001   0.235762788859072003E+001   0.644580601540712950E-001   0.620772839469859150E+001   0.308832109871587934E+000   0.254334943569206384E+000  -0.391558200417006187E+090  -0.524515351937698071E+001    1
   0.324913784029133068E+000   0.212008424614814128E+001   0.126460106236721401E+002   0.256146331675480954E+000   0.143637089720751865E+001   0.798081755291609296E+000   0.614176203169707513E+001   0.168187360709599387E+001   0.111316845335692594E+001   0.587480866654079659E+001   0.567682429829913793E-001  -0.139366528457367217E+000  -0.385597560226819644E+090  -0.525515351937698139E+001    1
   0.368710007931152273E+000   0.231400787830352783E+001   0.125134959933114587E+002   0.816811534186784649E+000   0.239474941961592691E+001   0.530057009157367642E+000   0.643232172727584839E+001   0.246573077138818642E+001   0.520589837482022366E+000   0.596872228384017944E+001  -0.893779397010803223E-001   0.814352631568908691E-001  -0.372806984860650453E+090  -0.526515351937698561E+001    1
   0.321913329753623356E+000   0.151819407939910889E+001   0.153654974722276165E+002   0.123249371410207087E+001   0.415977619257501152E+000   0.131481367252639952E+000   0.649476289749145508E+001   0.767185668583308056E+000   0.975380720993454187E+000   0.566896390914916992E+001   0.289046585559844971E+000   0.291828989982604980E+000  -0.366299170606039342E+090  -0.527515351937698274E+001    1
   0.393729039132174385E+000   0.119802486896514893E+001   0.743952398168810891E+001   0.385454891329553129E+000   0.991296589273797712E+000   0.112958476610368441E+001   0.603309744596481323E+001   0.279292593384909349E+001   0.117632675804443743E+001   0.597296226024627686E+001  -0.587952733039855957E-001   0.653378963470458984E-001  -0.365644943719311294E+090  -0.528515351937697808E+001    1
   0.420916513922806712E+000   0.113801729679107666E+001   0.122656687227667618E+002   0.150568154191274028E+001   0.326161761104334647E+000   0.147390340146739085E+001   0.630927592515945435E+001   0.248009332928593418E+001   0.636485055863454496E+000   0.601353091001510620E+001   0.295722484588623047E-002   0.482748031616210938E+000  -0.364606504666320031E+090  -0.529515351937697876E+001    1
   0.277274061055868826E+000   0.282399242802942751E+001   0.159165658994163515E+002   0.106484457341707994E+001   0.133276157476046819E+000   0.292541689849146358E+000   0.579583940284811749E+001   0.182327202667244248E+001   0.144337469448083189E+001   0.599509134307957314E+001   0.268320391272217740E+000   0.322755266680681552E+000  -0.364368595342791284E+090  -0.530515351937697854E+001    1
   0.224408528493607040E+000   0.110511374473571777E+001   0.153487793845872069E+002   0.898691775008200189E+000   0.413654159728401083E+000   0.416042508084505935E+000   0.551028019189834595E+001   0.287887428732378758E+001   0.139723936826609396E+001   0.602104651927947998E+001  -0.225368142127990723E-001   0.805909037590026855E-001  -0.363749156996785007E+090  -0.531515351937697922E+001    1
   0.386447633238229449E+000   0.225602851166417873E+001   0.131813605336338675E+002   0.483868781530302605E+000   0.108981841931494827E+001   0.512804585902817411E+000   0.601850960142455005E+001   0.279299923591571231E+001   0.139773697267721975E+001   0.612289774885897398E+001  -0.123761528367616780E+000   0.163472644899630426E-001  -0.351031881828686378E+090  -0.532515351937698345E+001    1
   0.254822756818231466E+000   0.165026557445526123E+001   0.132407238404378020E+002   0.131605058472784964E+001   0.914569091536609924E+000   0.718560923933653506E-001   0.574303764104843140E+001   0.246838377442813917E+001   0.138947188328681026E+001   0.610777676105499268E+001   0.479015052318572998E+000  -0.188551545143127441E+000  -0.350427172765250054E+090  -0.533515351937697879E+001    1
   0.107155202419137147E+000   0.110041826567217171E+001   0.106237432215682439E+002   0.624729750493055680E+000   0.572738929515595019E+000   0.619839881610058874E+000   0.582029587137820492E+001   0.218039129807281862E+001   0.953423665676260135E+000   0.561530142551239120E+001   0.204087160871450068E-001   0.166385356878432200E+000  -0.343081201886151837E+090  -0.534515351937697858E+001    1
   0.423573559852088055E+000   0.195402640726783661E+001   0.143824194007722035E+002   0.250869472961143647E+000   0.171259367197552553E+000   0.105067440454993632E+001   0.636547453934584428E+001   0.161659564445514659E+001   0.422284139541382220E+000   0.563728949778280697E+001   0.262765965780769162E+000   0.942727469711637234E-001  -0.333109014036749154E+090  -0.535515351937697925E+001    1
   0.382354516381058829E+000   0.274591708183288574E+001   0.144995864607491960E+002   0.149149638733599676E+001   0.107944171235320407E+001   0.110045426623512799E+001   0.598125153779983521E+001   0.233871953739879856E+001   0.128893509261373018E+001   0.637765187025070190E+001  -0.169410109519958496E-001  -0.423669815063476562E-001  -0.329401036972600546E+090  -0.536515351937698259E+001    1
   0.197802104616925212E+000   0.258635727170873597E+001   0.137305131501429685E+002   0.619370655247341473E+000   0.884996538375031228E+000   0.432239818118806185E+000   0.604613787921154255E+001   0.233013351131362878E+001   0.790299668320781912E+000   0.598352552926048809E+001  -0.108722310758863849E+000   0.366051589922891218E+000  -0.326177242359770947E+090  -0.537515351937697972E+001    1
   0.342244366777750553E+000   0.136846613883972168E+001   0.127208093832105398E+002   0.538821652979188936E+000   0.330620797320458792E+000   0.148115798958046330E+000   0.646327489614486694E+001   0.204521697085580634E+001   0.151148903285501263E+000   0.593590736389160156E+001   0.307858586311340332E-001   0.174391329288482666E+000  -0.308080091053016940E+090  -0.538515351937698306E+001    1
   0.307255578659760442E+000   0.156390285491943359E+001   0.927397583578388840E+001   0.267857448545978705E+000   0.356919342584877786E+000   0.287533215014620980E+000   0.571557611227035522E+001   0.283063518048645113E+001   0.151626521934731917E+001   0.609880948066711426E+001  -0.161629319190979004E-001  -0.171196103096008301E+000  -0.303520269147829609E+090  -0.539515351937697840E+001    1
